"id","org_name","event_name","event_description","event_start_date","event_end_date","days_of_week","start_time","end_time","more_info","fee","admission_price","site_location_name","event_photo","category","subcategory","age_group_eligibility_tags","race_ethnicity_eligibility_tags","special_needs_eligibility_tags","sogi_eligibility_tags","language_eligibility_tags","site_address","site_phone","site_email","latitude","longitude","point","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"39984_rpd","SF Rec Park","Drop-in: Women's Basketball","Experience    the thrill of competition! 4-on-4, Full-Court drop-in games for Women 18+!","2025/09/04 12:00:00 AM","2025/12/18 12:00:00 AM","Th","17:00:00","19:30:00","sfrecpark.org/register","false",,"MOSCONE REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"TAY",,,,,"1800 Chestnut St @ Buchanan St","(415) 292-2045",,"37.801422","-122.4331875","POINT (-122.4331875 37.801422)","Marina","2","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40037_rpd","SF Rec Park","Flag Football - Junior Division - Sunset Team","The    SFRPD Youth Flag Football League is a co-ed non-contact 5 x 5 league with an    emphasis finesse and technique, with running plays, passing plays and route    running. Players will have the opportunity to learn different positions and    build the skills needed to be successful at each position. The league will    service two age groups: The Future stars Division (8-10). And the Showcase    division (11-13) both divisions will be a 5 on 5 passing only non-blocking    league, all participants will play in a healthy competitive environment where    they can use the skills they learn and apply them in High school sports and    beyond.","2025/09/04 12:00:00 AM","2025/10/23 12:00:00 AM","Th","16:30:00","17:30:00","sfrecpark.org/register","true",,"SUNSET REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Children; Pre-Teens",,,,,"2201 Lawton St @ 29th Ave","(415) 242-1070",,"37.757223","-122.4866835","POINT (-122.4866835 37.757223)","Sunset/Parkside","4","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"111746_sfpl","SF Public Library","Storytime: For Babies","Songs, rhymes and books for infants and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…","2025/10/21 12:00:00 AM","2025/10/21 12:00:00 AM",,"13:30:00","14:00:00","https://sfpl.org/events/2025/10/21/storytime-babies-3","false",,"Ingleside","https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"1298 Ocean Avenue","415-355-2898","ingmgr@sfpl.org","37.724058","-122.4562905","POINT (-122.4562905 37.724058)","West of Twin Peaks","7","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"127488_sfpl","SF Public Library","Workshop: Cut &amp; Paste: A Drop-in Collage Session","Cut, paste, and connect—it’s Collage Day at the Library, a relaxed, creative afternoon of cutting and pasting with fellow collage lovers.We provide…","2025/10/19 12:00:00 AM","2025/10/19 12:00:00 AM",,"13:00:00","15:00:00","https://sfpl.org/events/2025/10/19/workshop-cut-paste-drop-collage-session","false",,"Main Library","https://sfpl.org//sites/default/files/2025-08/24042.jpg","Arts, Culture & Identity","Arts and Creative Expression, Photography","TAY (Ages 18-24)",,,,,"100 Larkin Street","415-557-4400","info@sfpl.org","37.779354","-122.4158715","POINT (-122.4158715 37.779354)","Tenderloin","5","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39816_rpd","SF Rec Park","Playing With Art","Play-based  art exploration for toddlers and their caregivers. This class gives young  children opportunities to experience and experiment with all sorts of  materials, mediums and squishy things. Kids and caregivers are encouraged to  enjoy the process of manipulating everyday items into art. Dress for a mess!  Class fee includes one child and one participating adult. Please register  using the child's name.","2025/10/23 12:00:00 AM","2025/11/20 12:00:00 AM","Th","10:00:00","11:00:00","sfrecpark.org/register","true",,"RANDALL MUSEUM","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Arts, Culture & Identity","Crafting","Toddlers",,,,,"199 Museum Way","(415) 554-9600",,"37.764432","-122.43816","POINT (-122.43816 37.764432)","Castro/Upper Market","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39115_rpd","SF Rec Park","After School Program - Joe Lee","Our after school program is an experience that provides a safe and nurturing environment for youth in grades K-5 to develop life long recreation and leisure skills. Participants will receive homework assistance, be exposed to an environment that will promote literacy, encourage communication and empowerment skills while providing recreation activities that include sports, group games, arts and culture, community exploration and seasonal special events. All staff and volunteers receive background checks and are trained in safety skills. Start times may vary based on the school release time. The fee for the school year is $1080. Parents will have the option to pay the entire fee upon registration. Payment plans are available. $270.00 is due upon registration and on the first day of October, January and March of the school year.","2025/08/18 12:00:00 AM","2026/06/03 12:00:00 AM","M-F","14:00:00","18:00:00","sfrecpark.org/register","true",,"JOSEPH LEE REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Childcare","After and Before School Care","Children; Pre-Teens",,,,,"1395 Mendell St","(415) 970-9204",,"37.734948","-122.389803","POINT (-122.389803 37.734948)","Bayview Hunters Point","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40464_rpd","SF Rec Park","Ballet","This class    is designed for adult dancers of all abilities. Students will continue to    strengthen their ballet technique with exercises and combinations aimed to    improve alignment and balance, strengthen muscles, and increase flexibility.    Prior ballet experience is recommended.","2025/10/30 12:00:00 AM","2025/12/18 12:00:00 AM","Th","11:00:00","12:00:00","sfrecpark.org/register","true",,"HARVEY MILK CENTER FOR THE ARTS","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Arts, Culture & Identity",,"TAY",,,,,"50 Scott St","(415) 554-8742",,"37.769499","-122.434623","POINT (-122.434623 37.769499)","Haight Ashbury","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"109821_sfpl","SF Public Library","Storytime: For Babies","Space limited. Tickets available on a first come basis at the side gate entrance&nbsp;starting at 10:00am. Playtime to follow storytime.","2025/11/04 12:00:00 AM","2025/11/04 12:00:00 AM",,"10:15:00","10:45:00","https://sfpl.org/events/2025/11/04/storytime-babies-2","false",,"Golden Gate Valley","https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"1801 Green Street","415-355-5666","ggvmgr@sfpl.org","37.79685","-122.4290475","POINT (-122.4290475 37.79685)","Marina","2","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39901_rpd","SF Rec Park","Archery - Indoor Target League","A mixed    format indoor archery league (Adults 20yds, Youth 10yds). The league is a    great way to learn how to score with other archers of all ages, skill levels    & bow styles. Bow categories are: Olympic Recurve, Barebow Recurve,    Traditional, Compound Freestyle, and Compound Bowhunter. While usage of your    own equipment is recommended, barebow recurve & barebow compound    equipment is available for league use. League schedule is comprised of a    5-week season, followed by a finals competition. Awards will be given at    season's end. Please contact joe.arnaldo@sfgov.org for more information.","2025/11/05 12:00:00 AM","2025/12/17 12:00:00 AM","W","18:15:00","20:15:00","sfrecpark.org/register","true",,"RICHMOND REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Children; Pre-Teens; Teens; TAY",,,,,"251 - 18th Ave","(415) 666-7020",,"37.783215","-122.477976","POINT (-122.477976 37.783215)","Outer Richmond","1","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40036_rpd","SF Rec Park","Flag Football - Junior Division - Potrero Team N.E.S","The    SFRPD Youth Flag Football League is a co-ed non-contact 5 x 5 league with an    emphasis finesse and technique, with running plays, passing plays and route    running. Players will have the opportunity to learn different positions and    build the skills needed to be successful at each position. The league will    service two age groups: The Future stars Division (8-10). And the Showcase    division (11-13) both divisions will be a 5 on 5 passing only non-blocking    league, all participants will play in a healthy competitive environment where    they can use the skills they learn and apply them in High school sports and    beyond.","2025/09/03 12:00:00 AM","2025/10/22 12:00:00 AM","W","15:00:00","16:00:00","sfrecpark.org/register","true",,"POTRERO HILL REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Children; Pre-Teens",,,,,"801 Arkansas St","(415) 695-5009",,"37.75617","-122.3974575","POINT (-122.3974575 37.75617)","Potrero Hill","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"119349_sfpl","SF Public Library","Workshop: Recording Studio Orientation","Learn to use The Mix music recording studio by completing the Recording Studio Orientation. The orientation covers studio safety, behavior…","2025/11/02 12:00:00 AM","2025/11/02 12:00:00 AM",,"14:00:00","15:00:00","https://sfpl.org/events/2025/11/02/workshop-recording-studio-orientation","false",,"Main Library","https://sfpl.org//sites/default/files/topics/AudioVideoProduction_thumb.jpg","Arts, Culture & Identity","Dance, Digital Media Production, Music","Teens (Ages 13-18), Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18)",,,,,"100 Larkin Street","415-557-4400","info@sfpl.org","37.779354","-122.4158715","POINT (-122.4158715 37.779354)","Tenderloin","5","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10012712_sfdec","Family Connections Centers","中文支援小組 Excelsior (Support Group, Cantonese)","我們的中文支援小組每週都會討論問題、探索育兒方式和兒童發展的主題。 提供英文翻譯。 The Chinese Support Group is a weekly space for families to learn skills, ask questions, and grow together. Group activities include discussions on a range of parenting topics, arts and crafts, cooking projects, and more. Excelsior: Mondays, 11:00 am – 12:15 pm 語言 / language: 粵語 / Cantonese 註冊 / to register: Joanne, jleung@fccenters.org","2025/10/13 12:00:00 AM","2025/10/13 12:00:00 AM",,"11:00:00","12:15:00","https://sfdec.org/event/%e4%b8%ad%e6%96%87%e6%94%af%e6%8f%b4%e5%b0%8f%e7%b5%84-excelsior-support-group-cantonese/2025-10-13/",,,"5016 Mission St",,"Family Support","Support Groups",,,,,"Chinese","5016 Mission St",,,"37.718379","-122.4399465","POINT (-122.4399465 37.718379)","Outer Mission","11","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39109_rpd","SF Rec Park","After School Program - Bernal Heights","Our after school program is an experience that provides a safe and    nurturing environment for youth in grades K-5 to develop life long recreation    and leisure skills. Participants will receive homework assistance, be exposed to an    environment that will promote literacy, encourage communication and    empowerment skills while providing recreation activities that include sports,    group games, arts and culture, community exploration and seasonal special    events. All staff and volunteers receive background checks and are trained in    safety skills. Start times may vary based on the school release time. The fee    for the school year is $1080. Parents will have the option to pay the entire fee upon registration. Payment plans are available. $270.00 is due upon registration and on the first day of October, January and March of the school year.","2025/08/18 12:00:00 AM","2026/06/03 12:00:00 AM","M-F","14:00:00","18:00:00","sfrecpark.org/register","true",,"BERNAL HEIGHTS REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Childcare","After and Before School Care","Children; Pre-Teens",,,,,"500 Moultrie","(415) 695-5007",,"37.73837022547","-122.41589565431","POINT (-122.415895654 37.738370225)","Bernal Heights","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39616_rpd","SF Rec Park","Level 1","This class is designed to orient participants to the aquatic environment and to help them gain basic aquatic skills. In addition, participants start learning about how to be safe around water. Children must be 48 to participate.          Registration is limited to one class per participant.","2025/09/07 12:00:00 AM","2025/11/16 12:00:00 AM","S","09:45:00","10:15:00","sfrecpark.org/register","true",,"GARFIELD SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","Children; Pre-Teens; Teens; TAY",,,,,"1271 Treat St","(415) 695-5001",,"37.74987317872","-122.41271235965","POINT (-122.41271236 37.749873179)","Mission","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"125096_sfpl","SF Public Library","Activity: Shut Up and Write","Write quietly with other adults. Settle in with a brief check-in, and then hit your flow state without distractions.&nbsp;Write for up to two hours…","2025/10/30 12:00:00 AM","2025/10/30 12:00:00 AM",,"12:30:00","14:30:00","https://sfpl.org/events/2025/10/30/activity-shut-and-write","false",,"Glen Park","https://sfpl.org//sites/default/files/2025-06/22879.png","Arts, Culture & Identity","Writing","TAY (Ages 18-24)",,,,,"2825 Diamond Street","415-355-2858","gpamgr@sfpl.org","37.73394","-122.433903","POINT (-122.433903 37.73394)","Glen Park","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39510_rpd","SF Rec Park","Aquatics - Competitive Stroke Clinic - Junior Piranhas","Junior Piranhas Stroke Clinic will provide an individualized and excellent chance for your swimmer to improve their technique, racing skills, and confidence in the water. Good for individuals interested in gaining the foundational skills to pursue competitive swimming or a career in lifeguarding. Must be a level 4 swimmer to participate.","2025/09/06 12:00:00 AM","2025/10/25 12:00:00 AM","Sa","09:00:00","10:00:00","sfrecpark.org/register","true",,"NORTH BEACH SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","Pre-Teens; Teens",,,,,"651 Lombard St","(415) 391-0407",,"37.802673","-122.412078","POINT (-122.412078 37.802673)","North Beach","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39481_rpd","SF Rec Park","Adult Swim - Improving Skills and Swimming Strokes","This class seeks to improve participants' proficiency in basic aquatic skills (including rotary breathing, surface dives and treading) and the six basic swimming strokes (i.e., front crawl, back crawl, butterfly, breaststroke, elementary backstroke and sidestroke). (The butterfly stroke is optional.) Participants also learn skills and concepts needed to stay safe around water, in addition to those needed to help themselves or others in an aquatic emergency.","2025/09/06 12:00:00 AM","2025/10/25 12:00:00 AM","Sa","10:30:00","11:00:00","sfrecpark.org/register","true",,"MISSION SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","TAY",,,,,"3555 19th St @ Linda St","(415) 641-2841",,"37.759689","-122.422572","POINT (-122.422572 37.759689)","Mission","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
